property_id,suburb,rooms,type,price,method,seller_g,date
28432,Brighton,4,h,3780000.0,SP,For,2017-11-25
28433,Brighton,3,h,2340000.0,S,Buxton,2017-11-25
28434,Brighton,4,h,,SP,Marshall,2017-11-25
28435,Brighton East,4,h,,VB,Buxton,2017-11-25
28436,Brighton East,5,h,,VB,Buxton,2017-11-25
28437,Brighton East,4,h,2000000.0,S,RT,2017-11-25
28438,Brighton East,3,h,,S,Marshall,2017-11-25
28439,Brighton East,3,h,1700000.0,VB,Buxton,2017-11-25
28440,Brighton East,4,t,1775000.0,PI,Nick,2017-11-25
28441,Broadmeadows,5,h,680000.0,S,YPA,2017-11-25
28442,Broadmeadows,3,u,567500.0,S,Stockdale,2017-11-25
28443,Broadmeadows,3,h,380000.0,PI,YPA,2017-11-25
28444,Broadmeadows,3,u,423000.0,S,YPA,2017-11-25
28445,Broadmeadows,4,h,,SN,Ray,2017-11-25
28446,Broadmeadows,4,h,580000.0,SP,Eview,2017-11-25
28447,Brookfield,3,h,555000.0,SP,YPA,2017-11-25
28448,Brunswick,2,h,991000.0,S,Nelson,2017-11-25
28449,Brunswick,4,h,1700000.0,VB,Jellis,2017-11-25
28450,Brunswick,3,t,865000.0,PI,Barry,2017-11-25
28451,Brunswick,2,t,849000.0,S,Barry,2017-11-25
28452,Brunswick,4,h,1300000.0,PI,Barry,2017-11-25
28453,Brunswick,2,h,602000.0,S,Raine,2017-11-25
28454,Brunswick,3,h,1385000.0,S,Jellis,2017-11-25
28455,Brunswick,3,h,1335000.0,S,Nelson,2017-11-25
28456,Brunswick East,2,t,720000.0,S,Jellis,2017-11-25
28457,Brunswick East,3,h,,PI,Ray,2017-11-25
28458,Brunswick West,4,h,,VB,Jellis,2017-11-25
28459,Brunswick West,2,u,,PI,Ray,2017-11-25
28460,Brunswick West,3,h,1385000.0,S,Barry,2017-11-25
28461,Brunswick West,3,h,1100000.0,PI,Raine,2017-11-25
28462,Bulleen,4,t,1350000.0,PI,Barry,2017-11-25
28463,Bulleen,4,h,,SP,Fletchers,2017-11-25
28464,Bulleen,4,h,,S,Jellis,2017-11-25
28465,Bulleen,4,h,2285000.0,S,Barry,2017-11-25
28466,Bulleen,4,h,1680000.0,PI,Barry,2017-11-25
28467,Bulleen,4,h,1245000.0,S,Barry,2017-11-25
28468,Bundoora,3,h,822000.0,S,Barry,2017-11-25
28469,Bundoora,4,h,,PI,Barry,2017-11-25
28470,Bundoora,4,h,,PI,Barry,2017-11-25
28471,Bundoora,2,u,521000.0,S,Barry,2017-11-25
28472,Bundoora,3,h,,PI,Barry,2017-11-25
28473,Bundoora,3,h,700000.0,VB,Nelson,2017-11-25
28474,Bundoora,4,h,,VB,Love,2017-11-25
28475,Burnley,3,h,1290000.0,S,Hodges,2017-11-25
28476,Burnside,4,h,,PI,HAR,2017-11-25
28477,Burnside,3,h,475000.0,S,YPA,2017-11-25
28478,Burwood,2,t,,PI,Woodards,2017-11-25
28479,Burwood,4,h,890000.0,SP,Fletchers,2017-11-25
28480,Burwood,3,h,,SP,Jellis,2017-11-25
28481,Burwood,3,t,891000.0,S,RW,2017-11-25
28482,Burwood,2,u,,PI,Noel,2017-11-25
28483,Burwood,3,h,1712000.0,S,Fletchers,2017-11-25
28484,Burwood,4,h,,VB,Buxton,2017-11-25
28485,Burwood East,3,h,1053000.0,S,Fletchers,2017-11-25
28486,Burwood East,2,u,701000.0,S,Buxton,2017-11-25
28487,Burwood East,3,h,1160000.0,PI,Buxton,2017-11-25
28488,Cairnlea,5,h,800000.0,S,Barry,2017-11-25
28489,Cairnlea,4,h,740000.0,PI,Barry,2017-11-25
28490,Cairnlea,4,h,771200.0,S,HAR,2017-11-25
28491,Camberwell,3,h,1800000.0,VB,Garvey,2017-11-25
28492,Camberwell,5,h,2900000.0,PI,Jellis,2017-11-25
28493,Camberwell,4,h,410000.0,VB,Jellis,2017-11-25
28494,Camberwell,2,u,745000.0,SP,Jellis,2017-11-25
28495,Camberwell,4,h,2300000.0,PI,Buxton,2017-11-25
28496,Camberwell,5,h,,PI,hockingstuart,2017-11-25
28497,Camberwell,3,h,1580000.0,VB,Garvey,2017-11-25
28498,Camberwell,2,u,653000.0,S,Jellis,2017-11-25
28499,Campbellfield,3,h,570000.0,SP,Barry,2017-11-25
28500,Canterbury,4,h,3600000.0,VB,Marshall,2017-11-25
28501,Canterbury,3,h,4508000.0,S,Jellis,2017-11-25
28502,Canterbury,4,h,2400000.0,S,Fletchers,2017-11-25
28503,Canterbury,2,u,1374500.0,S,hockingstuart,2017-11-25
28504,Carlton,4,h,5460000.0,S,Nelson,2017-11-25
28505,Carlton,3,t,1350000.0,PI,LITTLE,2017-11-25
28506,Carlton,2,h,,SP,Ray,2017-11-25
28507,Carlton North,5,h,,PI,Craig,2017-11-25
28508,Carlton North,3,h,2700000.0,VB,Nelson,2017-11-25
28509,Carlton North,3,h,1670000.0,VB,Nelson,2017-11-25
28510,Carlton North,3,h,,S,McDonald,2017-11-25
28511,Carnegie,2,u,560000.0,S,Woodards,2017-11-25
28512,Carnegie,3,t,730000.0,S,Gary,2017-11-25
28513,Carnegie,4,h,,SP,Fletchers,2017-11-25
28514,Caroline Springs,4,h,740000.0,S,Barry,2017-11-25
28515,Caroline Springs,4,h,675000.0,S,YPA,2017-11-25
28516,Caroline Springs,4,h,700000.0,PI,FN,2017-11-25
28517,Caroline Springs,3,h,499000.0,S,Calder,2017-11-25
28518,Carrum,2,u,,S,hockingstuart,2017-11-25
28519,Carrum Downs,3,h,580000.0,PI,O'Brien,2017-11-25
28520,Caulfield South,1,u,348000.0,S,Rodney,2017-11-25
28521,Caulfield South,2,u,620000.0,S,Gary,2017-11-25
28522,Caulfield South,3,h,,PI,hockingstuart,2017-11-25
28523,Caulfield South,3,h,1450000.0,S,Gary,2017-11-25
28524,Chadstone,4,h,1221000.0,S,Buxton,2017-11-25
28525,Chadstone,4,h,1472000.0,S,Buxton,2017-11-25
28526,Chadstone,3,h,1080000.0,S,Buxton,2017-11-25
28527,Chadstone,3,h,,S,Buxton,2017-11-25
28528,Chelsea,3,t,660000.0,S,Eview,2017-11-25
28529,Chelsea,3,h,958000.0,S,hockingstuart,2017-11-25
28530,Cheltenham,2,u,740000.0,S,hockingstuart,2017-11-25
28531,Cheltenham,3,u,755000.0,S,Pride,2017-11-25
28532,Cheltenham,4,h,990000.0,S,hockingstuart,2017-11-25
28533,Cheltenham,4,h,,SP,Barry,2017-11-25
28534,Cheltenham,4,h,1295000.0,S,Obrien,2017-11-25
28535,Cheltenham,5,h,,S,Hodges,2017-11-25
28536,Chirnside Park,4,h,750000.0,VB,Jellis,2017-11-25
28537,Clarinda,3,h,,VB,Buxton,2017-11-25
28538,Clayton,3,h,1050000.0,PI,Buxton,2017-11-25
28539,Clayton,4,h,1445000.0,S,Harcourts,2017-11-25
28540,Clayton,3,u,736000.0,S,Fletchers,2017-11-25
28541,Clayton,3,u,890000.0,SP,Fletchers,2017-11-25
28542,Clayton,2,t,,PI,Buxton,2017-11-25
28543,Clifton Hill,3,h,870000.0,S,Jellis,2017-11-25
28544,Clifton Hill,2,h,,VB,Noel,2017-11-25
28545,Coburg,3,h,830000.0,S,Peter,2017-11-25
28546,Coburg,3,t,,PI,Ray,2017-11-25
28547,Coburg,3,h,1240000.0,VB,Jellis,2017-11-25
28548,Coburg,3,h,1170000.0,SP,Brad,2017-11-25
28549,Coburg,3,h,,PN,Peter,2017-11-25
28550,Coburg,3,t,621000.0,S,Nelson,2017-11-25
28551,Coburg,3,h,,SP,Rendina,2017-11-25
28552,Coburg,3,h,,S,Woodards,2017-11-25
28553,Coburg,2,h,870000.0,S,Nelson,2017-11-25
28554,Coburg,3,h,1100000.0,PI,Barry,2017-11-25
28555,Coburg,2,u,460000.0,VB,Brad,2017-11-25
28556,Coburg,3,h,1155000.0,S,Barry,2017-11-25
28557,Coburg North,3,t,672500.0,S,RW,2017-11-25
28558,Coburg North,5,h,,PI,Iconek,2017-11-25
28559,Coburg North,3,h,750000.0,PI,Re,2017-11-25
28560,Coburg North,3,h,800000.0,SP,hockingstuart,2017-11-25
28561,Collingwood,2,u,888500.0,SP,Jellis,2017-11-25
28562,Craigieburn,3,h,525000.0,S,Barry,2017-11-25
28563,Craigieburn,3,h,480000.0,SP,LJ,2017-11-25
28564,Craigieburn,3,h,482000.0,S,Nelson,2017-11-25
28565,Craigieburn,4,h,652000.0,S,YPA,2017-11-25
28566,Cranbourne West,3,h,455000.0,SP,Munn,2017-11-25
28567,Cremorne,3,h,1315000.0,S,Biggin,2017-11-25
28568,Cremorne,2,h,1265500.0,S,Biggin,2017-11-25
28569,Croydon,2,h,,PI,Barry,2017-11-25
28570,Croydon,3,h,682000.0,S,hockingstuart,2017-11-25
28571,Croydon,3,h,740000.0,S,Barry,2017-11-25
28572,Croydon,4,h,965000.0,S,McGrath,2017-11-25
28573,Croydon North,3,t,,PI,McGrath,2017-11-25
28574,Croydon North,3,h,800000.0,PI,McGrath,2017-11-25
28575,Croydon North,2,h,581000.0,S,Philip,2017-11-25
28576,Croydon South,4,h,1010000.0,S,Philip,2017-11-25
28577,Dallas,3,h,,SP,RW,2017-11-25
28578,Dallas,3,h,485000.0,SP,Stockdale,2017-11-25
28579,Dallas,3,h,475000.0,S,YPA,2017-11-25
28580,Dandenong,2,u,334000.0,S,Stockdale,2017-11-25
28581,Dandenong,2,u,460000.0,S,C21,2017-11-25
28582,Dandenong North,3,h,668400.0,SP,Del,2017-11-25
28583,Dandenong North,3,h,741000.0,S,Barry,2017-11-25
28584,Dandenong North,3,h,,SP,McLennan,2017-11-25
28585,Dandenong North,4,h,718000.0,S,Stockdale,2017-11-25
28586,Darley,3,h,380000.0,S,FN,2017-11-25
28587,Deer Park,4,h,620000.0,S,FN,2017-11-25
28588,Deer Park,4,h,500000.0,SP,Biggin,2017-11-25
28589,Deer Park,4,h,610000.0,S,Ray,2017-11-25
28590,Derrimut,5,h,760000.0,SP,YPA,2017-11-25
28591,Derrimut,4,h,860000.0,PI,FN,2017-11-25
28592,Diamond Creek,3,h,840000.0,S,Barry,2017-11-25
28593,Diggers Rest,3,h,,PI,Brad,2017-11-25
28594,Dingley Village,2,h,706000.0,S,Buxton,2017-11-25
28595,Doncaster,3,h,,PI,Jellis,2017-11-25
28596,Doncaster,4,h,1870000.0,PI,VICPROP,2017-11-25
28597,Doncaster,4,h,1358000.0,SP,RT,2017-11-25
28598,Doncaster,3,h,1290000.0,PI,Barry,2017-11-25
28599,Doncaster,4,h,2113500.0,S,Jellis,2017-11-25
28600,Doncaster,2,u,750000.0,PI,Barry,2017-11-25
28601,Doncaster,3,u,786000.0,SA,Ray,2017-11-25
28602,Doncaster,4,h,1400000.0,S,Barry,2017-11-25
28603,Doncaster,4,h,,PI,Philip,2017-11-25
28604,Doncaster,4,h,1150000.0,PI,Barry,2017-11-25
28605,Doncaster East,3,t,940000.0,PI,Barry,2017-11-25
28606,Doncaster East,4,h,1310000.0,VB,Fletchers,2017-11-25
28607,Doncaster East,2,h,660000.0,SA,Ray,2017-11-25
28608,Doncaster East,4,h,1563000.0,S,Barry,2017-11-25
28609,Doncaster East,3,u,950000.0,S,Fletchers,2017-11-25
28610,Doncaster East,4,h,1400000.0,PI,Jellis,2017-11-25
28611,Donvale,5,h,1500000.0,S,Jellis,2017-11-25
28612,Doreen,3,h,,SS,Ray,2017-11-25
28613,Doveton,3,h,,PN,Mindacom,2017-11-25
28614,Eaglemont,4,h,,S,Nelson,2017-11-25
28615,East Melbourne,1,u,,SN,Caine,2017-11-25
28616,East Melbourne,2,h,,SP,Marshall,2017-11-25
28617,Edithvale,3,t,900000.0,S,hockingstuart,2017-11-25
28618,Edithvale,3,h,835000.0,SP,Eview,2017-11-25
28619,Edithvale,3,t,782000.0,S,Property,2017-11-25
28620,Elsternwick,3,h,,SN,Biggin,2017-11-25
28621,Elsternwick,3,h,2140000.0,S,Biggin,2017-11-25
28622,Elsternwick,3,u,631000.0,PI,Gary,2017-11-25
28623,Elsternwick,2,u,595000.0,S,Biggin,2017-11-25
28624,Elsternwick,2,u,834000.0,S,Biggin,2017-11-25
28625,Eltham,5,h,915000.0,S,Barry,2017-11-25
28626,Eltham,4,h,985000.0,S,Fletchers,2017-11-25
28627,Eltham,4,h,1525000.0,S,Fletchers,2017-11-25
28628,Eltham,5,h,955000.0,PI,Buckingham,2017-11-25
28629,Eltham,5,h,1500000.0,PI,Morrison,2017-11-25
28630,Eltham,4,h,930000.0,SP,Buckingham,2017-11-25
28631,Elwood,4,h,,SP,RT,2017-11-25
28632,Elwood,4,h,,S,Marshall,2017-11-25
28633,Elwood,5,h,2925000.0,PI,Chisholm,2017-11-25
28634,Elwood,3,u,912000.0,S,Chisholm,2017-11-25
28635,Endeavour Hills,4,h,910000.0,SP,Del,2017-11-25
28636,Endeavour Hills,4,h,616000.0,S,O'Brien,2017-11-25
28637,Epping,4,h,600000.0,S,Ray,2017-11-25
28638,Epping,3,h,480200.0,SP,RW,2017-11-25
28639,Epping,3,h,610000.0,S,hockingstuart,2017-11-25
28640,Epping,4,h,865000.0,S,hockingstuart,2017-11-25
28641,Epping,3,h,606000.0,S,Love,2017-11-25
28642,Essendon,2,u,525000.0,SA,Nelson,2017-11-25
28643,Essendon,4,t,1731000.0,S,Barry,2017-11-25
28644,Essendon,3,u,906500.0,S,Brad,2017-11-25
28645,Essendon,4,h,1910000.0,S,Pagan,2017-11-25
28646,Essendon,4,h,,SP,Barry,2017-11-25
28647,Essendon,3,t,1450000.0,VB,Nelson,2017-11-25
28648,Essendon,2,u,500000.0,PI,Brad,2017-11-25
28649,Essendon,4,h,2000000.0,PI,McDonald,2017-11-25
28650,Essendon,5,h,1890000.0,S,Walshe,2017-11-25
28651,Essendon North,2,u,422000.0,SP,Barry,2017-11-25
28652,Essendon North,2,u,390000.0,VB,Brad,2017-11-25
28653,Essendon North,1,u,238000.0,S,Nelson,2017-11-25
28654,Eynesbury,4,h,700000.0,SP,Purplebricks,2017-11-25
28655,Fawkner,3,h,600000.0,PI,Jellis,2017-11-25
28656,Fawkner,3,h,971000.0,SP,Brad,2017-11-25
28657,Fawkner,4,h,642000.0,S,Brad,2017-11-25
28658,Fawkner,2,h,812000.0,S,hockingstuart,2017-11-25
28659,Ferntree Gully,4,h,750000.0,PI,Schroeder,2017-11-25
28660,Ferntree Gully,3,h,690000.0,S,iTRAK,2017-11-25
28661,Fitzroy,3,h,1300000.0,S,Nelson,2017-11-25
28662,Fitzroy North,3,h,1450000.0,S,Collins,2017-11-25
28663,Flemington,4,h,1520000.0,S,Nelson,2017-11-25
28664,Flemington,3,t,740000.0,VB,Nelson,2017-11-25
28665,Flemington,1,u,300000.0,S,Nelson,2017-11-25
28666,Flemington,2,h,905000.0,S,Nelson,2017-11-25
28667,Flemington,3,h,1400000.0,VB,Nelson,2017-11-25
28668,Footscray,2,u,306000.0,S,Sweeney,2017-11-25
28669,Footscray,2,h,647000.0,S,Sweeney,2017-11-25
28670,Footscray,2,u,,S,Jas,2017-11-25
28671,Footscray,2,u,,SN,McGrath,2017-11-25
28672,Footscray,3,h,935000.0,S,Jas,2017-11-25
28673,Footscray,4,h,1560000.0,S,Village,2017-11-25
28674,Footscray,3,u,660000.0,S,Barry,2017-11-25
28675,Footscray,2,h,1005000.0,S,Jas,2017-11-25
28676,Forest Hill,3,h,,SN,Woodards,2017-11-25
28677,Forest Hill,4,h,1220000.0,S,Ray,2017-11-25
28678,Forest Hill,3,h,1253000.0,S,Fletchers,2017-11-25
28679,Forest Hill,6,h,1620000.0,S,Ray,2017-11-25
28680,Forest Hill,3,h,1057500.0,S,McGrath,2017-11-25
28681,Forest Hill,3,t,,PI,Woodards,2017-11-25
28682,Frankston,4,h,636000.0,S,Barry,2017-11-25
28683,Frankston,2,h,,PI,Barry,2017-11-25
28684,Frankston,2,u,,SP,Peninsula,2017-11-25
28685,Frankston,3,h,,PI,Barry,2017-11-25
28686,Frankston,2,u,415000.0,S,Community,2017-11-25
28687,Frankston,2,u,426000.0,S,Community,2017-11-25
28688,Frankston,2,h,,PI,Barry,2017-11-25
28689,Frankston,4,h,,SP,Biggin,2017-11-25
28690,Frankston North,3,h,485000.0,VB,hockingstuart,2017-11-25
28691,Frankston South,3,h,1000000.0,S,hockingstuart,2017-11-25
28692,Frankston South,4,h,890000.0,PI,O'Brien,2017-11-25
28693,Frankston South,4,h,1032000.0,S,O'Brien,2017-11-25
28694,Gardenvale,1,u,337000.0,S,Gary,2017-11-25
28695,Gisborne South,4,h,1350000.0,SA,RT,2017-11-25
28696,Gladstone Park,4,h,650000.0,PI,Brad,2017-11-25
28697,Glen Huntly,2,u,390000.0,S,Marshall,2017-11-25
28698,Glen Iris,3,h,,SP,Jellis,2017-11-25
28699,Glen Iris,3,h,1900000.0,S,hockingstuart,2017-11-25
28700,Glen Iris,4,h,3600000.0,S,Jellis,2017-11-25
28701,Glen Iris,2,u,,VB,hockingstuart,2017-11-25
28702,Glen Iris,3,h,,SP,Jellis,2017-11-25
28703,Glen Iris,2,u,665500.0,SP,Upside,2017-11-25
28704,Glen Iris,2,u,,PI,hockingstuart,2017-11-25
28705,Glen Iris,3,h,1810000.0,S,OBrien,2017-11-25
28706,Glen Iris,5,h,,VB,Jellis,2017-11-25
28707,Glen Iris,3,u,1100000.0,VB,Thomson,2017-11-25
28708,Glen Iris,3,h,1427000.0,S,Jellis,2017-11-25
28709,Glen Waverley,4,h,1760000.0,PI,Barry,2017-11-25
28710,Glen Waverley,5,h,1863000.0,PI,Noel,2017-11-25
28711,Glen Waverley,3,u,,SP,Biggin,2017-11-25
28712,Glen Waverley,3,u,,PI,Harcourts,2017-11-25
28713,Glen Waverley,2,u,1002000.0,S,Philip,2017-11-25
28714,Glen Waverley,4,h,,PI,Barry,2017-11-25
28715,Glen Waverley,3,h,1270100.0,SP,Harcourts,2017-11-25
28716,Glen Waverley,2,u,,S,Barry,2017-11-25
28717,Glen Waverley,2,h,1801001.0,S,Barry,2017-11-25
28718,Glen Waverley,5,t,,VB,Jellis,2017-11-25
28719,Glenroy,3,t,600000.0,SP,Brad,2017-11-25
28720,Glenroy,3,h,750000.0,VB,Barry,2017-11-25
28721,Glenroy,3,h,667000.0,S,Barry,2017-11-25
28722,Glenroy,3,h,720000.0,S,Brad,2017-11-25
28723,Glenroy,2,u,375000.0,S,Stockdale,2017-11-25
28724,Glenroy,3,h,770000.0,S,Barry,2017-11-25
28725,Glenroy,3,h,556000.0,S,YPA,2017-11-25
28726,Glenroy,2,h,525000.0,SP,Eview,2017-11-25
28727,Glenroy,3,t,720000.0,SP,Stockdale,2017-11-25
28728,Glenroy,2,h,,PI,Stockdale,2017-11-25
28729,Glenroy,5,h,939000.0,S,Barry,2017-11-25
28730,Glenroy,3,h,750000.0,VB,Stockdale,2017-11-25
28731,Glenroy,3,h,725000.0,VB,Stockdale,2017-11-25
28732,Glenroy,2,h,825000.0,VB,Stockdale,2017-11-25
28733,Greensborough,3,h,727000.0,SP,Fletchers,2017-11-25
28734,Greensborough,3,h,860000.0,S,Barry,2017-11-25
28735,Greensborough,3,h,960000.0,S,Barry,2017-11-25
28736,Greensborough,2,h,817500.0,S,RT,2017-11-25
28737,Greensborough,3,u,665000.0,S,Nelson,2017-11-25
28738,Greensborough,3,h,706000.0,SP,Fletchers,2017-11-25
28739,Greensborough,3,h,905000.0,S,Morrison,2017-11-25
28740,Greenvale,3,u,472000.0,S,YPA,2017-11-25
28741,Greenvale,5,h,741000.0,PI,LJ,2017-11-25
28742,Hadfield,3,h,840000.0,S,Nelson,2017-11-25
28743,Hampton,3,h,,SP,Charlton,2017-11-25
28744,Hampton,4,h,,VB,Hodges,2017-11-25
28745,Hampton,3,t,855500.0,SP,Buxton,2017-11-25
28746,Hampton,2,u,,SA,Hodges,2017-11-25
28747,Hampton,3,h,2000000.0,S,Buxton,2017-11-25
28748,Hampton,4,t,,PI,Hodges,2017-11-25
28749,Hampton East,2,u,540000.0,S,Buxton,2017-11-25
28750,Hampton East,3,h,1050000.0,VB,Buxton,2017-11-25
28751,Hawthorn,2,u,683000.0,S,Jellis,2017-11-25
28752,Hawthorn,1,u,,PI,Jellis,2017-11-25
28753,Hawthorn,4,h,,S,Marshall,2017-11-25
28754,Hawthorn,1,u,,VB,hockingstuart,2017-11-25
28755,Hawthorn,4,h,3200000.0,VB,Marshall,2017-11-25
28756,Hawthorn,1,u,380000.0,VB,Jellis,2017-11-25
28757,Hawthorn,2,u,,SP,Kay,2017-11-25
28758,Hawthorn,2,u,630000.0,S,Marshall,2017-11-25
28759,Hawthorn East,2,u,595000.0,S,Noel,2017-11-25
28760,Hawthorn East,2,u,633000.0,S,Marshall,2017-11-25
28761,Hawthorn East,2,u,642100.0,SP,Fletchers,2017-11-25
28762,Hawthorn East,3,u,1600000.0,VB,Jellis,2017-11-25
28763,Hawthorn East,4,h,3250000.0,VB,Jellis,2017-11-25
28764,Hawthorn East,3,h,1450000.0,VB,Marshall,2017-11-25
28765,Hawthorn East,5,h,,SP,Kay,2017-11-25
28766,Heathmont,3,h,774000.0,SP,Fletchers,2017-11-25
28767,Heathmont,3,h,,PI,Barry,2017-11-25
28768,Heathmont,4,h,1290000.0,SP,Barry,2017-11-25
28769,Heathmont,3,h,,SN,Barry,2017-11-25
28770,Heathmont,4,h,971000.0,S,Fletchers,2017-11-25
28771,Heidelberg,4,h,1470000.0,VB,Miles,2017-11-25
28772,Heidelberg,2,u,648500.0,S,Miles,2017-11-25
28773,Heidelberg,3,h,1395000.0,VB,Miles,2017-11-25
28774,Heidelberg,3,h,1010000.0,S,Noel,2017-11-25
28775,Heidelberg Heights,4,h,1032000.0,SP,Miles,2017-11-25
28776,Heidelberg Heights,2,h,780000.0,VB,Nelson,2017-11-25
28777,Heidelberg Heights,4,h,1190000.0,S,Miles,2017-11-25
28778,Heidelberg Heights,2,u,568000.0,S,Miles,2017-11-25
28779,Heidelberg Heights,3,h,700000.0,VB,Fletchers,2017-11-25
28780,Heidelberg West,3,h,752000.0,S,Miles,2017-11-25
28781,Heidelberg West,3,h,800000.0,VB,Fletchers,2017-11-25
28782,Highett,4,h,1570000.0,PI,Buxton,2017-11-25
28783,Highett,2,u,,PI,Hodges,2017-11-25
28784,Highett,3,h,1268000.0,S,Charlton,2017-11-25
28785,Hillside,4,h,685000.0,SP,Barry,2017-11-25
28786,Hillside,4,h,630000.0,SP,Sweeney,2017-11-25
28787,Hillside,4,h,767000.0,S,Barry,2017-11-25
28788,Hoppers Crossing,4,h,752000.0,S,hockingstuart,2017-11-25
28789,Hoppers Crossing,3,h,542500.0,S,Ray,2017-11-25
28790,Hoppers Crossing,3,u,441000.0,S,hockingstuart,2017-11-25
28791,Hughesdale,2,h,750000.0,S,Woodards,2017-11-25
28792,Hughesdale,2,h,,SP,Marshall,2017-11-25
28793,Ivanhoe,3,t,880000.0,S,Miles,2017-11-25
28794,Ivanhoe,3,h,2320000.0,S,Miles,2017-11-25
28795,Ivanhoe East,3,h,,S,Nelson,2017-11-25
28796,Kealba,3,h,632500.0,S,Brad,2017-11-25
28797,Keilor Downs,3,h,731000.0,S,Barry,2017-11-25
28798,Keilor Downs,3,h,671000.0,S,Nelson,2017-11-25
28799,Keilor East,3,h,850000.0,SP,Nelson,2017-11-25
28800,Keilor East,3,h,650000.0,VB,Nelson,2017-11-25
28801,Keilor East,3,h,,PI,Nelson,2017-11-25
28802,Kensington,2,u,450000.0,S,Jellis,2017-11-25
28803,Kensington,2,h,915000.0,S,Nelson,2017-11-25
28804,Kensington,3,h,1550000.0,S,Nelson,2017-11-25
28805,Kew,4,h,,SN,Kay,2017-11-25
28806,Kew,2,u,,VB,Marshall,2017-11-25
28807,Kew,4,h,,S,Marshall,2017-11-25
28808,Kew,5,h,2900000.0,VB,Jellis,2017-11-25
28809,Kew,3,h,,S,Marshall,2017-11-25
28810,Kew,3,t,1290000.0,S,Purplebricks,2017-11-25
28811,Kew,4,h,2015000.0,S,Nelson,2017-11-25
28812,Kew,2,t,,PI,Greg,2017-11-25
28813,Kew,3,h,1900000.0,VB,Marshall,2017-11-25
28814,Kew East,5,h,,S,Marshall,2017-11-25
28815,Kilsyth,3,h,,PI,McGrath,2017-11-25
28816,Kilsyth,3,h,680000.0,PI,Schroeder,2017-11-25
28817,Kings Park,3,h,450000.0,SP,Barry,2017-11-25
28818,Kings Park,3,h,480000.0,PI,YPA,2017-11-25
28819,Kingsbury,3,u,675000.0,S,Barry,2017-11-25
28820,Kurunjang,3,h,,PI,Raine,2017-11-25
28821,Kurunjang,3,h,355000.0,SP,Eric,2017-11-25
28822,Lalor,4,h,,PI,HAR,2017-11-25
28823,Lalor,4,h,710000.0,S,HAR,2017-11-25
28824,Lalor,3,t,666000.0,S,Love,2017-11-25
28825,Langwarrin,4,h,,PI,Bowman,2017-11-25
28826,MacLeod,3,h,1341000.0,S,Darren,2017-11-25
28827,MacLeod,4,h,,VB,Ray,2017-11-25
28828,MacLeod,3,h,695000.0,S,Barry,2017-11-25
28829,Maidstone,4,h,1111000.0,S,Jas,2017-11-25
28830,Maidstone,2,t,630000.0,PI,Burnham,2017-11-25
28831,Maidstone,4,u,708000.0,S,Biggin,2017-11-25
28832,Maidstone,2,u,421500.0,S,Biggin,2017-11-25
28833,Maidstone,3,t,,PI,Sweeney,2017-11-25
28834,Maidstone,3,h,950000.0,VB,Nguyen,2017-11-25
28835,Malvern,4,h,,SP,Marshall,2017-11-25
28836,Malvern,4,h,2610000.0,S,Jellis,2017-11-25
28837,Malvern,3,h,,S,Marshall,2017-11-25
28838,Malvern,3,h,,S,Marshall,2017-11-25
28839,Malvern,3,h,,SN,Thomson,2017-11-25
28840,Malvern,3,h,2790000.0,S,Marshall,2017-11-25
28841,Malvern East,4,u,1400000.0,PI,Barry,2017-11-25
28842,Malvern East,2,u,,VB,Marshall,2017-11-25
28843,Malvern East,5,h,4500000.0,VB,Marshall,2017-11-25
28844,Malvern East,3,h,,SP,Marshall,2017-11-25
28845,Malvern East,4,h,3350000.0,PI,Jellis,2017-11-25
28846,Malvern East,3,h,1667000.0,S,Marshall,2017-11-25
28847,Malvern East,4,h,2400000.0,VB,Jellis,2017-11-25
28848,Malvern East,4,h,,SN,Marshall,2017-11-25
28849,Malvern East,3,h,,S,Jellis,2017-11-25
28850,Malvern East,3,t,1400000.0,PI,Jellis,2017-11-25
28851,Malvern East,3,u,2765000.0,S,RT,2017-11-25
28852,Maribyrnong,3,t,585000.0,S,Purplebricks,2017-11-25
28853,Maribyrnong,3,h,845000.0,S,Nelson,2017-11-25
28854,Maribyrnong,2,t,495000.0,S,Nelson,2017-11-25
28855,Maribyrnong,2,u,,S,Nelson,2017-11-25
28856,Maribyrnong,3,h,1165000.0,PI,GL,2017-11-25
28857,Maribyrnong,2,u,400000.0,S,Woodards,2017-11-25
28858,Meadow Heights,3,h,545000.0,S,YPA,2017-11-25
28859,Meadow Heights,3,h,,W,Raine,2017-11-25
28860,Melbourne,2,u,,SP,Marshall,2017-11-25
28861,Melbourne,1,u,575000.0,S,Woodards,2017-11-25
28862,Melbourne,2,u,1180000.0,S,Hodges,2017-11-25
28863,Melbourne,3,u,910000.0,PI,Biggin,2017-11-25
28864,Melbourne,3,u,1660000.0,S,Marshall,2017-11-25
28865,Melbourne,1,u,480000.0,VB,LJ,2017-11-25
28866,Melbourne,3,u,,S,Kay,2017-11-25
28867,Melton,3,h,,PN,YPA,2017-11-25
28868,Melton,3,h,385000.0,SP,PRDNationwide,2017-11-25
28869,Melton South,4,h,451000.0,S,HAR,2017-11-25
28870,Melton South,2,h,386000.0,S,Reliance,2017-11-25
28871,Melton South,3,h,425000.0,S,hockingstuart,2017-11-25
