trans_date_trans_time,merchant,category,amt,city,state
11-01-2019 17:08,"""Bins, Balistreri and Beatty""",shopping_pos,6.98,Wheaton,MO
11-01-2019 17:09,"""Osinski, Ledner and Leuschke""",grocery_pos,51.75,Owensville,MO
11-01-2019 17:13,"""Reinger, Weissnat and Strosin""",food_dining,52.01,Odessa,MO
11-01-2019 17:20,Lubowitz-Walte,kids_pets,20.64,Lagrange,WY
11-01-2019 17:22,"""Stehr, Jewess and Schimmel""",misc_net,5.34,Orient,WA
11-01-2019 17:29,Adams-Barrows,health_fitness,125.43,Kirk,CO
11-01-2019 17:35,"""Pouros, Walker and Spence""",kids_pets,33.68,Lowell,OR
11-01-2019 17:36,Bode-Rempel,kids_pets,1.28,Campbell,NE
11-01-2019 17:37,Hamill-D'Amore,health_fitness,53.69,Browning,MO
11-01-2019 17:42,Conroy Lt,shopping_pos,6.52,Red River,NM
11-01-2019 17:48,Kirlin and Sons,personal_care,164.07,Meridian,ID
11-01-2019 17:54,Kerluke-Abshire,shopping_net,189.78,Altonah,UT
11-01-2019 17:59,Gaylord-Powlowski,home,50.54,Mound City,MO
11-01-2019 18:02,Waters-Cruickshank,health_fitness,12.68,Nelson,NE
11-01-2019 18:07,Sporer-Keeble,personal_care,38.32,Manley,NE
11-01-2019 18:25,Stark-Koss,home,34.06,Hooper,NE
11-01-2019 18:28,Osinski Inc,personal_care,2.88,Santa Monica,CA
11-01-2019 18:31,"""Bahringer, Schoen and Corkery""",shopping_pos,3.53,Meridian,ID
11-01-2019 18:37,"""Hills, Hegmann and Schaefe""",health_fitness,54.05,Parks,AZ
11-01-2019 18:38,Bins-Howell,personal_care,123.69,Moriarty,NM
11-01-2019 18:40,"""Schroeder, Wolff and Hermiston""",travel,1.95,Broomfield,CO
11-01-2019 18:47,Gerhold LLC,home,10.57,Powell Butte,OR
11-01-2019 18:53,Kilback Group,food_dining,31.41,Norwalk,CA
11-01-2019 18:57,Zboncak Lt,food_dining,13.71,Glendale,CA
11-01-2019 18:57,"""O'Reilly, Mohr and Purdy""",home,71.05,Rock Springs,WY
11-01-2019 18:59,Rau-Robel,kids_pets,129.18,Clarksville,MO
11-01-2019 19:12,Bernhard-Lesch,food_dining,9.2,Glendale,CA
11-01-2019 19:14,"""Schoen, Nienow and Bauch""",personal_care,13.74,Fullerton,NE
11-01-2019 19:14,Cormier LLC,shopping_net,2.78,Kansas City,MO
11-01-2019 19:18,Schumm PLC,shopping_net,85.8,Issaquah,WA
11-01-2019 19:19,"""Goyette, Howell and Collie""",shopping_pos,109.48,Redford,MO
11-01-2019 19:20,Kassulke Inc,entertainment,74.48,Fort Washakie,WY
11-01-2019 19:21,"""Fadel, Mertz and Rippin""",entertainment,72.24,Fiddletown,CA
11-01-2019 19:30,Lynch-Moh,travel,9.24,Unionville,MO
11-01-2019 19:31,Mosciski Group,travel,4.39,Monitor,WA
11-01-2019 19:37,Adams-Barrows,health_fitness,343.37,Indian Wells,CA
11-01-2019 19:38,"""Turcotte, Batz and Buckridge""",health_fitness,22.25,Gardiner,OR
11-01-2019 19:38,"""Weimann, Kuhic and Beahan""",shopping_pos,6.62,Burlington,WA
11-01-2019 19:39,"""Windler, Goodwin and Kovacek""",home,172.45,Moriarty,NM
11-01-2019 19:43,Waters-Cruickshank,health_fitness,98.68,Luray,MO
11-01-2019 19:47,Lynch-Wisozk,home,124.51,Lagrange,WY
11-01-2019 19:51,Bauch-Blan,entertainment,96.9,Independence,MO
11-01-2019 20:01,Champlin-Caspe,home,27.47,Meredith,CO
11-01-2019 20:03,"""McDermott, Osinski and Mo""",home,12.02,Daly City,CA
11-01-2019 20:04,Rau-Grant,kids_pets,5.25,Fullerton,NE
11-01-2019 20:10,Kulas Group,health_fitness,37.6,Manville,WY
11-01-2019 20:17,"""Kutch, Steuber and Gerhol""",food_dining,23.97,Smith River,CA
11-01-2019 20:29,Schmeler-Howe,personal_care,90.24,Centerview,MO
11-01-2019 20:35,"""Cole, Hills and Jewess""",home,51.81,Arnold,MO
11-01-2019 20:37,Kirlin and Sons,personal_care,22.74,Napa,CA
11-01-2019 20:43,Mosciski Group,travel,2.72,High Rolls Mountain Park,NM
11-01-2019 20:53,"""Konopelski, Schneider and Hartmann""",food_dining,12.93,Mountain Center,CA
11-01-2019 20:54,Quitzon-Goyette,home,43.2,Brashear,MO
11-01-2019 20:59,Lynch Lt,shopping_pos,155.55,Ravenna,NE
11-01-2019 21:00,"""Douglas, DuBuque and McKenzie""",travel,3.8,Phoenix,AZ
11-01-2019 21:02,Hudson-Grady,shopping_pos,5.88,Hooper,NE
11-01-2019 21:10,"""Hermiston, Russel and Price""",food_dining,70.68,Pueblo,CO
11-01-2019 21:21,Jast Lt,shopping_net,822.92,Redford,MO
11-01-2019 21:26,Abshire PLC,entertainment,15.61,Westfir,OR
11-01-2019 21:30,"""Schoen, Nienow and Bauch""",personal_care,54.19,Independence,MO
11-01-2019 21:34,"""Schaefer, Fay and Hilll""",entertainment,14.03,Red River,NM
11-01-2019 21:53,Stark-Koss,home,38.97,Camden,MO
11-01-2019 21:54,Kihn-Schuste,food_dining,13.4,Independence,MO
11-01-2019 21:55,Brown-Greenholt,entertainment,41.12,Napa,CA
11-01-2019 21:57,White and Sons,home,52.28,Pueblo,CO
11-01-2019 21:57,Predovic Inc,shopping_net,323.98,Phoenix,AZ
11-01-2019 21:59,"""Conroy, Balistreri and Gorczany""",health_fitness,88.58,Tomales,CA
11-01-2019 22:08,Schuppe LLC,entertainment,19.98,High Rolls Mountain Park,NM
11-01-2019 22:09,Boyer-Reichert,shopping_net,9.47,Conway,WA
11-01-2019 22:12,Champlin-Caspe,home,89.45,Fullerton,NE
11-01-2019 22:16,Botsford and Sons,home,22.21,Orient,WA
11-01-2019 22:29,Ruecker-Mayert,kids_pets,7.13,Fort Washakie,WY
11-01-2019 22:32,Rippin-VonRueden,health_fitness,33.7,Centerview,MO
11-01-2019 22:42,"""Hermiston, Pacocha and Smith""",health_fitness,1.82,Phoenix,AZ
11-01-2019 22:56,Ratke and Sons,health_fitness,88.03,Conway,WA
11-01-2019 23:04,Skiles LLC,home,1.64,Independence,MO
11-01-2019 23:08,Jacobi Inc,health_fitness,95.89,Burbank,WA
11-01-2019 23:16,"""Walter, Hettinger and Kessle""",personal_care,22.25,June Lake,CA
11-01-2019 23:17,Shields-Wunsch,health_fitness,119.88,Independence,MO
11-01-2019 23:19,Rolfson-Kunde,personal_care,70.42,Dumont,CO
11-01-2019 23:20,Roberts-Beahan,misc_pos,253.88,Sacramento,CA
11-01-2019 23:41,"""Hauck, Dietrich and Funk""",kids_pets,16.88,Mountain Center,CA
11-01-2019 23:45,"""Hagenes, Kohler and Hoppe""",food_dining,33.51,Colton,WA
11-01-2019 23:46,Pollich LLC,home,184.25,Sun City,CA
11-01-2019 23:54,Frami Group,entertainment,80.29,Burbank,WA
11-01-2019 23:55,"""Becker, Harris and Harvey""",personal_care,24.47,Humboldt,AZ
11-01-2019 23:59,Zboncak Lt,food_dining,6.96,Fort Washakie,WY
12-01-2019 00:16,Mante Group,misc_net,8.83,Albuquerque,NM
12-01-2019 00:19,Volkman-Predovic,shopping_net,3.48,Grenada,CA
12-01-2019 00:24,"""Heller, Gutmann and Zieme""",grocery_pos,104.21,Meredith,CO
12-01-2019 00:25,Christiansen-Gusikowski,misc_pos,13.92,Carlotta,CA
12-01-2019 00:42,"""Schumm, Bauch and Ondrick""",grocery_pos,211.72,Laramie,WY
12-01-2019 00:56,Rau and Sons,grocery_pos,95.66,Redford,MO
12-01-2019 00:58,"""Huel, Hammes and Witting""",grocery_pos,130.5,Cascade Locks,OR
12-01-2019 01:04,"""Reichert, Rowe and Mraz""",shopping_net,100.14,Fort Washakie,WY
12-01-2019 01:19,Maggio-Fahey,misc_pos,163.03,Rock Springs,WY
12-01-2019 01:23,Kutch LLC,gas_transport,72.22,Thompson,UT
12-01-2019 01:27,Prohaska-Murray,gas_transport,40.34,Red River,NM
12-01-2019 01:31,Grimes LLC,entertainment,1.15,Eugene,OR
12-01-2019 01:40,Friesen-Stamm,gas_transport,49.67,Fullerton,NE
12-01-2019 01:46,Kutch LLC,gas_transport,7.04,Ravenna,NE
12-01-2019 01:55,"""Schultz, Simonis and Little""",grocery_pos,103.15,Paauilo,HI
12-01-2019 02:03,Marks Inc,gas_transport,86.56,Humboldt,AZ
12-01-2019 02:04,"""Hoppe, Harris and Bedn""",entertainment,50.62,San Jose,CA
12-01-2019 02:12,Heidenreich PLC,grocery_pos,141.85,Blairsden-Graeagle,CA
12-01-2019 02:16,Berge LLC,gas_transport,81.63,Glendale,CA
12-01-2019 02:16,Botsford Lt,shopping_pos,134.0,Athena,OR
12-01-2019 02:26,Heaney-Marquardt,entertainment,69.25,Corona,CA
12-01-2019 02:35,Barton Inc,grocery_pos,225.92,Huntington Beach,CA
12-01-2019 02:47,"""Huel, Hammes and Witting""",grocery_pos,70.46,Sutherland,NE
12-01-2019 02:49,Mante Group,misc_net,87.62,Jordan Valley,OR
12-01-2019 02:50,Bradtke PLC,grocery_pos,139.2,Westerville,NE
12-01-2019 03:18,"""Schoen, Kuphal and Nitzsche""",grocery_pos,133.83,Kent,OR
12-01-2019 03:29,Bins-Rice,gas_transport,72.78,Espanola,NM
12-01-2019 04:05,Hackett-Lueilwitz,grocery_pos,94.22,Red Cliff,CO
12-01-2019 04:20,Cartwright-Harris,grocery_pos,189.21,Phoenix,AZ
12-01-2019 04:24,Lockman Lt,grocery_pos,21.45,Arnold,MO
12-01-2019 04:43,Sawayn PLC,shopping_pos,154.18,San Diego,CA
12-01-2019 04:52,McCullough Group,grocery_net,41.27,Wheaton,MO
12-01-2019 05:00,Ortiz Group,grocery_net,37.46,Norwalk,CA
12-01-2019 05:00,Maggio-Fahey,misc_pos,4.08,Paradise Valley,AZ
12-01-2019 05:02,Koepp-Witting,grocery_pos,191.79,Odessa,MO
12-01-2019 05:05,Conroy-Cruickshank,gas_transport,55.15,Syracuse,MO
12-01-2019 05:16,"""Boehm, Block and Jakubowski""",misc_pos,241.95,Unionville,MO
12-01-2019 05:16,"""Kerluke, Considine and Macejkovic""",misc_net,2.22,Wheaton,MO
12-01-2019 05:23,Berge LLC,gas_transport,54.47,Sprague,NE
12-01-2019 06:06,Stracke-Lemke,grocery_pos,94.03,Athena,OR
12-01-2019 06:27,Kuhic Inc,grocery_pos,170.34,Laramie,WY
12-01-2019 06:29,Ledner-Pfannerstill,gas_transport,98.87,Hawthorne,CA
12-01-2019 06:39,Jast Lt,shopping_net,192.44,Manley,NE
12-01-2019 06:56,Medhurst PLC,shopping_net,7.87,Laguna Hills,CA
12-01-2019 07:00,Jast Lt,shopping_net,100.96,Jordan Valley,OR
12-01-2019 07:06,"""Bernhard, Grant and Langworth""",shopping_pos,4.48,Freedom,WY
12-01-2019 07:12,"""Rodriguez, Yost and Jenkins""",misc_net,150.25,Wheaton,MO
12-01-2019 07:14,"""Raynor, Feest and Mille""",gas_transport,94.24,Burbank,WA
12-01-2019 07:20,Koepp-Parke,grocery_pos,52.87,Hawthorne,CA
12-01-2019 07:39,"""Gottlieb, Considine and Schultz""",shopping_net,99.36,San Diego,CA
12-01-2019 07:40,Dickinson Lt,misc_pos,1.15,Blairstown,MO
12-01-2019 07:43,McDermott-Weimann,grocery_pos,179.31,Manville,WY
12-01-2019 07:46,Lesch Lt,shopping_pos,3.94,Spirit Lake,ID
12-01-2019 07:52,Kuvalis Lt,gas_transport,75.01,Riverton,WY
12-01-2019 07:53,"""Mosciski, Gislason and Mertz""",grocery_pos,132.46,Luray,MO
12-01-2019 08:02,Parisian and Sons,gas_transport,60.11,Brainard,NE
12-01-2019 08:07,Schamberger-O'Keefe,grocery_pos,110.81,North Loup,NE
12-01-2019 08:18,"""Towne, Walker and Bore""",grocery_net,95.65,Indian Wells,CA
12-01-2019 08:20,"""Willms, Kris and Bergnaum""",shopping_pos,1.04,Holstein,NE
12-01-2019 08:23,Hackett-Lueilwitz,grocery_pos,93.39,Unionville,MO
12-01-2019 08:23,Bahringer-Larson,grocery_net,62.88,Superior,AZ
12-01-2019 08:32,"""Stroman, Hudson and Erdman""",gas_transport,78.41,Rocky Mount,MO
12-01-2019 08:34,"""Tromp, Kerluke and Glove""",grocery_net,97.61,Colorado Springs,CO
12-01-2019 08:35,"""Osinski, Ledner and Leuschke""",grocery_pos,80.75,Palmdale,CA
12-01-2019 08:46,Conroy-Cruickshank,gas_transport,49.25,Fort Washakie,WY
12-01-2019 08:50,Smitham-Schille,grocery_net,29.18,Sun City,CA
12-01-2019 08:52,"""Huel, Hammes and Witting""",grocery_pos,98.51,Dumont,CO
12-01-2019 08:52,"""Monahan, Bogisich and Ledne""",misc_pos,5.1,Carlotta,CA
12-01-2019 09:04,O'Keefe-Hudson,grocery_pos,106.68,Campbell,NE
12-01-2019 09:12,Fisher-Schowalte,shopping_net,2.01,Freedom,WY
12-01-2019 09:13,Schmeler Inc,misc_pos,346.9,Phoenix,AZ
12-01-2019 09:16,Conroy-Cruickshank,gas_transport,66.4,Rocky Mount,MO
12-01-2019 09:16,Torp-Lemke,misc_pos,5.92,Carlotta,CA
12-01-2019 09:34,Koepp-Witting,grocery_pos,80.03,Wheaton,MO
12-01-2019 09:36,Schmidt and Sons,shopping_net,88.47,Fort Washakie,WY
12-01-2019 09:37,Runte-Moh,food_dining,23.58,San Jose,CA
12-01-2019 09:58,Rempel PLC,grocery_net,59.81,Superior,AZ
12-01-2019 10:07,"""Johnston, Nikolaus and Maggio""",grocery_net,41.73,Matthews,MO
12-01-2019 10:42,Kutch LLC,gas_transport,76.84,Orient,WA
12-01-2019 10:45,Deckow-O'Conne,grocery_pos,109.21,Meadville,MO
12-01-2019 11:10,Schumm PLC,shopping_net,49.32,High Rolls Mountain Park,NM
12-01-2019 11:17,Hudson-Ratke,grocery_pos,22.32,Oakland,CA
12-01-2019 11:20,Mante Group,misc_net,311.2,Llano,NM
12-01-2019 11:22,"""Hayes, Marquardt and Dibbert""",misc_net,2.96,Riverton,WY
12-01-2019 11:34,"""Langworth, Boehm and Gulgowski""",shopping_net,2.86,Sixes,OR
12-01-2019 11:36,"""Terry, Johns and Bins""",misc_pos,5.6,Cascade Locks,OR
12-01-2019 11:36,Koelpin and Sons,misc_net,79.51,Napa,CA
12-01-2019 11:41,"""Rowe, Batz and Goodwin""",grocery_pos,214.97,Newhall,CA
12-01-2019 11:47,Kerluke PLC,misc_net,3.38,Luray,MO
12-01-2019 11:49,Pacocha-O'Reilly,grocery_pos,57.95,Thompson,UT
12-01-2019 11:51,"""Weimann, Kuhic and Beahan""",shopping_pos,115.94,Meadville,MO
12-01-2019 11:51,Bogisich-Homenick,misc_net,9.38,Moriarty,NM
12-01-2019 11:52,Pacocha-O'Reilly,grocery_pos,114.4,Rocky Mount,MO
12-01-2019 12:22,"""Hoppe, Harris and Bedn""",entertainment,7.18,Crownpoint,NM
12-01-2019 12:29,Streich Lt,home,9.94,Blairstown,MO
12-01-2019 12:34,Quitzon-Goyette,home,66.28,Conway,WA
12-01-2019 12:38,Jacobi and Sons,shopping_pos,7.05,Conway,WA
12-01-2019 12:40,Kulas Group,health_fitness,121.5,Moab,UT
12-01-2019 12:41,Emmerich-R,personal_care,79.83,Meadville,MO
12-01-2019 12:47,Ullrich Lt,kids_pets,31.46,Campbell,NE
12-01-2019 12:47,Harris Group,food_dining,7.67,Paauilo,HI
12-01-2019 12:52,"""Welch, Rath and Koepp""",entertainment,54.72,Colorado Springs,CO
12-01-2019 12:54,"""Fadel, Mertz and Rippin""",entertainment,70.57,Fiddletown,CA
12-01-2019 12:57,"""Bradtke, Torp and Bahringe""",personal_care,2.78,Nelson,NE
12-01-2019 13:30,Kerluke-Abshire,shopping_net,4.8,Conway,WA
12-01-2019 13:32,Reichel Inc,entertainment,67.47,Kissee Mills,MO
12-01-2019 13:32,Larkin Lt,kids_pets,35.57,Redford,MO
12-01-2019 13:34,"""Hartmann, Rowe and Hermann""",travel,2.17,Glendale,CA
12-01-2019 13:43,Schmeler-Howe,personal_care,56.31,Wheaton,MO
12-01-2019 13:50,Volkman-Predovic,shopping_net,97.92,Phoenix,AZ
12-01-2019 13:55,"""Conroy, Balistreri and Gorczany""",health_fitness,15.85,Portland,OR
12-01-2019 13:56,"""Heathcote, Yost and Kertzmann""",shopping_net,3.88,Redford,MO
12-01-2019 13:58,"""Koss, Hansen and Lueilwitz""",home,17.78,Sutherland,NE
12-01-2019 13:59,"""Baumbach, Hodkiewicz and Walsh""",shopping_pos,6.14,Altonah,UT
12-01-2019 14:00,"""Mueller, Gerhold and Muelle""",health_fitness,74.59,Dumont,CO
12-01-2019 14:01,Corwin-Romague,travel,7.14,Howells,NE
12-01-2019 14:02,Ratke and Sons,health_fitness,46.67,Riverton,WY
12-01-2019 14:04,Jacobi Inc,health_fitness,17.82,Lake Oswego,OR
12-01-2019 14:04,"""Kutch, Steuber and Gerhol""",food_dining,61.05,Rock Springs,WY
12-01-2019 14:08,Kutch-Ferry,home,2.8,Redford,MO
12-01-2019 14:08,"""Brown, Homenick and Lesch""",health_fitness,36.69,Littleton,CO
12-01-2019 14:19,Hirthe-Beie,health_fitness,13.73,Orient,WA
12-01-2019 14:33,Pacocha-Weissnat,kids_pets,82.84,Saint Louis,MO
12-01-2019 14:34,"""Wuckert, Wintheiser and Friesen""",home,42.2,Espanola,NM
12-01-2019 14:39,Brown Inc,kids_pets,56.71,Valentine,NE
12-01-2019 14:40,Beier and Sons,home,51.93,Lowell,OR
12-01-2019 14:42,"""Mante, Luettgen and Hackett""",health_fitness,13.84,Meredith,CO
12-01-2019 14:58,"""McCullough, Hudson and Schuste""",food_dining,73.85,Fort Washakie,WY
12-01-2019 15:12,Labadie LLC,personal_care,74.36,Williamsburg,MO
12-01-2019 15:14,"""Lang, Towne and Schuppe""",kids_pets,46.61,Williamsburg,MO
12-01-2019 15:15,Bernhard-Lesch,food_dining,1.82,Pueblo,CO
12-01-2019 15:16,"""Schiller, Blanda and Johnson""",home,33.0,Glendale,CA
12-01-2019 15:17,Macejkovic-Lesch,shopping_pos,9.16,Conway,WA
12-01-2019 15:20,"""Brown, Homenick and Lesch""",health_fitness,14.52,Thompson,UT
12-01-2019 15:25,"""Greenholt, O'Hara and Balistreri""",shopping_net,9.24,Sutherland,NE
12-01-2019 15:29,Dare-Gibson,health_fitness,30.95,Mendon,UT
12-01-2019 15:32,Grimes LLC,entertainment,79.43,Athena,OR
12-01-2019 15:32,"""Becker, Harris and Harvey""",personal_care,14.32,Laguna Hills,CA
12-01-2019 15:33,"""Okuneva, Schneider and R""",shopping_pos,2.38,Napa,CA
12-01-2019 15:34,Altenwerth-Kilback,home,2.08,Hooper,NE
12-01-2019 15:35,"""Metz, Russel and Metz""",kids_pets,55.33,Hooper,NE
12-01-2019 15:36,Kihn Inc,shopping_pos,644.4,Ravenna,NE
12-01-2019 15:41,Shanahan-Lehne,personal_care,9.64,Newberg,OR
12-01-2019 15:45,"""Nicolas, Hills and McGlynn""",entertainment,104.58,Kent,OR
12-01-2019 15:49,Fadel Inc,health_fitness,59.94,Lake Oswego,OR
12-01-2019 15:50,Denesik and Sons,shopping_pos,3.11,Daly City,CA
12-01-2019 15:53,Kub PLC,personal_care,15.61,Greenview,CA
12-01-2019 16:01,Eichmann-Kilback,home,162.74,Mound City,MO
12-01-2019 16:02,Zboncak LLC,food_dining,39.71,Carlotta,CA
12-01-2019 16:06,Swift PLC,kids_pets,19.95,Red River,NM
12-01-2019 16:07,Fisher Inc,shopping_net,9.37,Centerview,MO
12-01-2019 16:09,White and Sons,home,6.33,Norwalk,CA
12-01-2019 16:11,Kihn-Fritsch,food_dining,6.93,Kirk,CO
12-01-2019 16:16,Little Lt,kids_pets,54.27,Mendon,UT
12-01-2019 16:19,Kub-Heaney,health_fitness,48.73,Hawthorne,CA
12-01-2019 16:23,Bins-Tillman,entertainment,30.77,Weeping Water,NE
12-01-2019 16:27,Pouros-Haag,shopping_pos,154.93,Napa,CA
12-01-2019 16:28,O'Keefe-Wisoky,food_dining,90.02,Red River,NM
12-01-2019 16:32,Quitzon-Goyette,home,2.01,Wheaton,MO
12-01-2019 16:33,Ullrich Lt,kids_pets,120.2,Lagrange,WY
12-01-2019 16:33,Leffler-Goldne,personal_care,2.51,Albuquerque,NM
12-01-2019 16:40,"""Prosacco, Kreiger and Kovacek""",home,6.51,Port Costa,CA
12-01-2019 16:41,"""Konopelski, Schneider and Hartmann""",food_dining,60.37,Fort Washakie,WY
12-01-2019 17:02,Johnston-Caspe,travel,4.08,Newhall,CA
12-01-2019 17:04,"""Koss, Hansen and Lueilwitz""",home,49.95,Arnold,MO
12-01-2019 17:07,Kutch-Ferry,home,9.59,Oakland,CA
12-01-2019 17:10,Jacobi Inc,health_fitness,69.56,Fullerton,NE
12-01-2019 17:14,"""Schaefer, Fay and Hilll""",entertainment,77.73,Lonetree,WY
12-01-2019 17:20,"""Weimann, Kuhic and Beahan""",shopping_pos,35.68,Sun City,CA
12-01-2019 17:24,Smith-Stokes,misc_pos,10.0,Sutherland,NE
12-01-2019 17:24,Daugherty LLC,kids_pets,181.5,San Jose,CA
12-01-2019 17:31,"""Parker, Nolan and Trantow""",entertainment,66.99,Phoenix,AZ
12-01-2019 17:33,Streich Lt,home,21.91,Matthews,MO
12-01-2019 17:41,Swift PLC,kids_pets,51.02,Greenview,CA
12-01-2019 17:45,Donnelly LLC,entertainment,147.32,Lake Oswego,OR
12-01-2019 17:57,Brown-Greenholt,entertainment,28.1,North Loup,NE
12-01-2019 18:04,Fadel Inc,health_fitness,46.16,Paauilo,HI
12-01-2019 18:11,Schumm PLC,shopping_net,8.4,North Loup,NE
12-01-2019 18:12,"""Romaguera, Wehner and Tromp""",kids_pets,12.64,Rock Springs,WY
12-01-2019 18:14,Terry-Huel,shopping_net,1.4,Matthews,MO
12-01-2019 18:21,"""Turcotte, Batz and Buckridge""",health_fitness,9.06,Ruidoso,NM
12-01-2019 18:21,Schmidt and Sons,shopping_net,40.51,Colorado Springs,CO
12-01-2019 18:24,"""Nicolas, Hills and McGlynn""",entertainment,20.28,Kirtland Afb,NM
12-01-2019 18:25,Brown Inc,kids_pets,64.49,Conway,WA
12-01-2019 18:28,"""Boehm, Block and Jakubowski""",misc_pos,7.63,Mountain Center,CA
12-01-2019 18:32,Terry Lt,home,9.66,American Fork,UT
12-01-2019 18:36,Morissette LLC,entertainment,19.5,June Lake,CA
12-01-2019 18:37,Dietrich-Fadel,health_fitness,70.3,Fiddletown,CA
12-01-2019 18:41,Powlowski-Weimann,food_dining,74.59,Ruidoso,NM
12-01-2019 18:50,Dietrich-Fadel,health_fitness,135.6,Conway,WA
12-01-2019 18:51,Jakubowski Inc,home,102.59,Norwalk,CA
12-01-2019 18:52,Eichmann-Kilback,home,22.4,Phoenix,AZ
12-01-2019 18:56,Altenwerth-Kilback,home,20.99,Westerville,NE
12-01-2019 19:04,Lynch Lt,shopping_pos,5.23,Fullerton,NE
12-01-2019 19:08,Morissette PLC,shopping_pos,2.71,Kansas City,MO
12-01-2019 19:11,"""Bins, Balistreri and Beatty""",shopping_pos,1287.47,North Loup,NE
12-01-2019 19:12,"""Bradtke, Torp and Bahringe""",personal_care,1.2,Napa,CA
12-01-2019 19:19,"""O'Reilly, Mohr and Purdy""",home,76.41,Fort Washakie,WY
12-01-2019 19:19,Lynch Lt,shopping_pos,8.55,Arnold,MO
12-01-2019 19:20,Eichmann-Russel,misc_pos,2.35,Espanola,NM
12-01-2019 19:33,Abernathy and Sons,food_dining,35.72,Meridian,ID
12-01-2019 19:37,Block-Hauck,travel,8.99,Wales,AK
12-01-2019 19:42,Zboncak Lt,food_dining,31.87,Holstein,NE
12-01-2019 19:46,Reichel LLC,personal_care,104.35,Colorado Springs,CO
12-01-2019 19:59,Johns-Hoege,entertainment,92.58,Altonah,UT
12-01-2019 20:09,Dare-Gibson,health_fitness,19.38,Saint Louis,MO
12-01-2019 20:10,Wilkinson Lt,entertainment,5.93,Paauilo,HI
12-01-2019 20:14,Medhurst Inc,home,31.7,Riverton,WY
12-01-2019 20:16,"""Schroeder, Hauck and Treutel""",entertainment,2.74,Moriarty,NM
12-01-2019 20:17,Heller PLC,health_fitness,79.16,Meadville,MO
12-01-2019 20:19,Simonis-Prohask,misc_pos,7.72,Hooper,NE
12-01-2019 20:21,"""Schumm, McLaughlin and Carte""",food_dining,128.73,Lakeport,CA
12-01-2019 20:35,"""Nicolas, Hills and McGlynn""",entertainment,106.55,Port Costa,CA
12-01-2019 20:36,Altenwerth-Kilback,home,18.44,Port Costa,CA
12-01-2019 20:38,Gerhold LLC,home,4.52,Llano,NM
12-01-2019 20:39,"""Lubowitz, Terry and Stracke""",personal_care,114.52,Jelm,WY
12-01-2019 20:39,Reilly and Sons,health_fitness,70.97,Brashear,MO
12-01-2019 20:43,Lemke-Gutmann,shopping_net,220.14,Phoenix,AZ
12-01-2019 20:45,Botsford PLC,home,13.27,Tomales,CA
12-01-2019 21:04,"""Kutch, Steuber and Gerhol""",food_dining,21.12,Gardiner,OR
12-01-2019 21:11,Kuhic LLC,shopping_net,1.09,Arnold,MO
12-01-2019 21:11,"""Hettinger, McCullough and Fay""",home,45.5,Laguna Hills,CA
12-01-2019 21:17,Kautzer and Sons,personal_care,19.15,Mesa,ID
12-01-2019 21:22,Kihn-Fritsch,food_dining,21.6,Napa,CA
12-01-2019 21:27,Stoltenberg-Beatty,shopping_pos,2.6,Orient,WA
12-01-2019 21:30,Kilback Group,food_dining,93.49,Santa Monica,CA
12-01-2019 21:31,Stark-Koss,home,15.01,Carlotta,CA
12-01-2019 21:31,Hoppe-Parisian,kids_pets,21.41,Espanola,NM
12-01-2019 21:36,Abbott-Steube,personal_care,177.46,American Fork,UT
12-01-2019 21:39,Kutch-Ferry,home,93.13,Laguna Hills,CA
12-01-2019 21:51,"""Torp, Muller and Bore""",health_fitness,63.03,Parks,AZ
12-01-2019 21:56,"""Yost, Schamberger and Windle""",kids_pets,99.85,Scotts Mills,OR
12-01-2019 22:00,Gulgowski LLC,home,20.38,Westfir,OR
12-01-2019 22:00,"""Baumbach, Hodkiewicz and Walsh""",shopping_pos,1245.33,Rocky Mount,MO
12-01-2019 22:07,Erdman-Schaden,personal_care,110.19,Altonah,UT
12-01-2019 22:08,"""Hahn, Bahringer and McLaughlin""",personal_care,178.65,Phoenix,AZ
12-01-2019 22:09,"""Cole, Hills and Jewess""",home,45.09,Riverton,WY
12-01-2019 22:23,Schmeler-Howe,personal_care,2.8,Paauilo,HI
12-01-2019 22:30,Kessler Group,travel,8.75,Burlington,WA
12-01-2019 22:34,Dibbert and Sons,entertainment,2.42,Conway,WA
12-01-2019 22:39,Stiedemann Inc,misc_pos,87.13,Norwalk,CA
12-01-2019 22:39,"""Brown, Homenick and Lesch""",health_fitness,145.88,Moriarty,NM
12-01-2019 22:51,"""McDermott, Osinski and Mo""",home,2.14,Carlotta,CA
12-01-2019 22:55,Langworth LLC,personal_care,46.87,Altonah,UT
12-01-2019 23:00,Wuckert-Goldne,home,40.85,Weeping Water,NE
12-01-2019 23:05,Bahringer Group,health_fitness,9.18,Greenview,CA
12-01-2019 23:09,Kris-Weimann,misc_net,784.77,Ravenna,NE
12-01-2019 23:18,"""Lang, Towne and Schuppe""",kids_pets,42.85,Santa Monica,CA
12-01-2019 23:19,"""Metz, Russel and Metz""",kids_pets,45.5,Red Cliff,CO
12-01-2019 23:31,Kilback LLC,food_dining,47.33,Sutherland,NE
12-01-2019 23:35,Cummerata-Hilpert,entertainment,146.73,Weeping Water,NE
12-01-2019 23:37,Thiel Lt,travel,7.55,Cascade Locks,OR
12-01-2019 23:39,"""Windler, Goodwin and Kovacek""",home,17.68,Woods Cross,UT
